type,isolate,protein,oil,total_density,bone_density,bone_volume,total_volume,repetitions,std_protein,std_oil,std_total_density,std_bone_density,std_bone_volume,std_total_volume,pc1,pc2,pc3,pc4,time_point,angle,camera_id
collaborator,"Turinek 15-4",7.06249740568106,1.61204141247295,1.35020852733082,1.48487108356706,236.774638442453,282.188799096355,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 15-5",6.89873851776018,1.81146923847096,1.35644077508689,1.47918107002638,240.513630190566,289.735593785638,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 15-6",6.52376847489802,1.67119652851324,1.35834386932967,1.49643672197931,222.159952544534,269.866124946023,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 15-7",7.58198078452857,1.04816617990318,1.35568901178895,1.51774630705973,230.569386265917,275.366114720895,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 15-8",7.96957765635069,0.837752334166236,1.35528225031333,1.52145416214792,238.512288486988,284.392539664507,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 15-9",8.50563532543337,1.0737813741368,1.36202233967201,1.51185077302622,224.444019811922,265.137331577546,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 1-6",7.90453624748478,2.50101297953678,1.3659713403131,1.48966950755131,233.003314510063,272.24140522313,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-1",6.67251839030402,1.53924186637162,1.32589241765183,1.51578065377458,236.341571267444,276.239988299639,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-10",6.06618326274836,1.86050676595891,1.29111238549661,1.52306993243394,218.258690034649,261.792491571866,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-2",6.49855984499419,1.43209036183893,1.34337978369743,1.51172066607847,243.751809800169,282.908270685673,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-3",6.50329734446128,1.62410768625629,1.31710781990667,1.51426553001889,232.218682381771,273.813017598564,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-4",6.63406475979143,1.53896002497065,1.31784789284951,1.50279787816612,236.102704929142,276.383062138352,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-5",7.02039446948649,1.6187736499098,1.31354341104463,1.5055831580315,244.330609089169,286.789817729197,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-6",6.92282154561009,1.90038251705947,1.32323216483883,1.50806843742779,224.05607952872,261.358370693318,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-7",6.66041327493441,1.92607219533679,1.31683609497524,1.51017743903983,216.779817040773,251.998771822267,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-8",6.36998381847573,1.69280298955762,1.32029238205594,1.51326508354027,227.879302022109,264.449348426302,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 16-9",5.68475054420182,1.59120301560508,1.31936139461852,1.52782651882792,226.426296261777,269.241603633462,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 1-7",8.57060445764991,2.11316516308512,1.34674440010894,1.4933815989642,216.119301067162,260.160391307009,4.0000000000000000,1.93409493962775,0.723652810073193,0.051414023090966,0.0413967198826359,41.593518639136,48.0089206594779,,,,,,,
collaborator,"Turinek 2-1",9.98373141797963,2.18376588977751,1.34285827104378,1.47715711162539,220.001280721307,264.647075743221,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-10",9.31565625749268,2.00322077460937,1.34824275573496,1.48141279746515,216.470609911016,260.894259880452,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-2",9.76020419725317,2.23159007881554,1.34362344826097,1.47144098246722,225.405018838098,271.004797685121,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-3",10.187680183224,2.22325176168174,1.35307280482339,1.47750033815426,228.278769042071,275.314595118266,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-4",9.34500762729222,2.28147119984836,1.35828115047994,1.47400160798145,238.92454224362,286.571180619138,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-5",9.18375182968253,2.28682126580976,1.34398433564936,1.47005242623551,226.477851204094,270.933631022757,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-6",8.44572204734296,2.41709403041263,1.35058426912711,1.48545783992053,203.824690281733,242.533633730984,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-7",9.07551983464294,2.17233533357054,1.35187449663466,1.48469767676813,215.09653315402,258.774547734615,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-8",9.65680247549004,2.17210014612946,1.35350575922246,1.47932913946417,204.816957416071,247.034671342517,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 2-9",9.26154856206521,2.10383793933668,1.34101896427144,1.48390289889181,212.495951288709,257.530393230182,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-1",9.20671012162417,2.24039000850261,1.33343149221808,1.47763135724924,225.638407939937,273.34332300524,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-10",7.70947568950155,1.89381060460073,1.36367183209152,1.5067713621815,245.169021464987,283.478936666948,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-2",10.1865411662039,2.36536165947667,1.31976246753592,1.49189184246888,225.140866723353,275.135727000807,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-3",9.95542850409508,2.46489721941809,1.33066064763685,1.48651789169882,231.672267163502,283.71882248684,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-4",9.70733626789888,2.5177139027299,1.30078913907926,1.47766568045174,231.490318122401,286.855103478187,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-5",9.20001546382525,2.09757201714786,1.35670927912674,1.47410490907225,236.556882417406,280.114549232834,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-6",9.85173356083293,1.76220301242159,1.34500769750758,1.48816150241154,217.056610691904,260.120487268747,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-7",9.4288451001309,1.80678069210792,1.33816827978661,1.4861975753757,198.841900786732,244.849689959629,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-8",7.77281868972624,1.58618194269205,1.3637471426346,1.52670211506149,244.195163733397,291.429882456064,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 3-9",7.46380007629686,1.8533568688125,1.3637490152705,1.52006801897131,255.102837022804,298.268109431225,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-1",7.03481816485953,1.86648869414403,1.35952153855007,1.49258383531692,259.558785675073,296.705093653721,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-10",6.95038835625659,1.73169383435282,1.37532034705408,1.51789660029261,220.741057511203,252.029574041964,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-2",7.37101251842447,1.63018923053244,1.37153807287072,1.50157271904685,233.873763414366,273.071195295841,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-3",7.64942523131307,1.4671427936129,1.40136736704395,1.52484352492441,229.076193822918,265.633758320695,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-4",6.99196103898698,1.59703897552765,1.37705525793953,1.48130111527772,239.48832903225,275.443663801929,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-5",7.55020423542964,1.82380526199714,1.39881684198824,1.48627740737144,243.485006665042,276.897345727977,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-6",6.20467131426452,1.63027813207109,1.39474007230161,1.50581962587223,232.022476209995,261.85738809408,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-7",6.26946333857424,1.60598149577559,1.40344282288275,1.51155519482898,238.077042147448,267.521328377379,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-8",6.76708290262318,1.7077562607044,1.38392532344034,1.5189747233528,227.886236213182,263.037436204899,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 4-9",6.99632279698763,1.69586510212227,1.38087163571831,1.51311602424132,224.461211751315,258.948884654411,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-1",9.49656148120632,1.52228752821975,1.38599013658837,1.49641828159396,235.607268953027,274.120132187444,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-10",9.03844218974983,1.03174184940844,1.2947214756165,1.49992568546477,210.508390399386,261.816299632067,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-2",9.42168752898722,1.61642139088101,1.38520005165535,1.48678483674764,239.799459843978,278.852127913915,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-3",9.16003874684808,1.64782932746581,1.38151002943206,1.46831365440771,245.263726635865,287.575002835923,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-4",9.3730179573136,2.15668762306618,1.41088162761448,1.46239307250137,238.859346987516,274.859675282793,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-5",9.60351002427449,1.32870884821609,1.32788876218226,1.49039855402094,229.59860661902,279.484065360992,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-6",9.65691398321847,0.944274247531251,1.30712535278001,1.50437916599924,205.52691618542,254.012409266619,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-7",9.40885873826768,0.620430702904965,1.28526202451531,1.5137488071214,214.699060968046,270.929733177715,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-8",9.64802812654178,1.12580171904474,1.29960543105691,1.49510366235487,200.892677990126,251.967968499326,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 5-9",9.41764758889968,1.16400054349174,1.28977892939931,1.5021500400092,201.133869427804,253.51027841156,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-1",9.47795846650942,1.62552107039869,1.36574477515617,1.47756761216956,226.134055153117,271.331809535512,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-10",8.38559676552395,1.95564199565059,1.35380584589883,1.49669995996561,242.577529527848,282.532064075573,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-2",9.57862090483849,1.51607682531314,1.36299897220088,1.47075928111912,231.782536703097,280.307728110299,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-3",10.0465438594321,1.7176182403518,1.35541977335836,1.4843896058546,245.476405894881,297.837834067834,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-4",10.3460071492773,1.96915623463022,1.33478387453803,1.49092706150674,238.177941190388,295.302419473434,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-5",10.4485641389047,1.85613904246325,1.32543869712691,1.48306425004765,231.418468407618,289.580376349258,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-6",10.1257055840013,1.28657371908788,1.30678050331975,1.50041659315542,204.614925749793,261.352608076137,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-7",8.8337374325375,1.61955679942602,1.34635052183781,1.49149191019584,226.642121266687,269.445393635534,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-8",8.62079804038558,1.8363402448494,1.33095819171447,1.49555771928766,234.53905871603,279.014245923536,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 6-9",9.11619766416971,1.92838066492819,1.328726394846,1.50177643190918,234.563997298987,279.755937606502,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-1",9.99885651156152,1.46220410308683,1.32537570160104,1.50333602014748,241.738726577098,292.768484835382,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-10",8.65194050340858,1.38364228499439,1.37427466696805,1.49591223103359,226.94117087735,266.907740799308,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-2",9.95154775243493,1.5096234962429,1.32979036033702,1.49486314593891,242.35514139737,292.184618152392,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-3",9.91289752317568,1.52869623388381,1.3289266110964,1.50114578362487,241.852175537049,291.857924701063,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-4",9.10711859026723,1.75362052751533,1.35157007746784,1.49263468146011,248.819606680236,296.777030253303,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-5",9.27129686003414,1.71353013415338,1.36557919597413,1.48487556558243,256.361093232823,305.755910904382,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-6",8.39284971903569,1.48164844398114,1.35525253756864,1.52244659566938,235.232366016614,280.562639223317,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-7",9.96759988444399,1.05232248750984,1.34705139063599,1.49681741607351,216.622065880579,264.721429260419,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-8",10.1191446611191,1.08700136910123,1.34384866171844,1.49858932419225,221.514197083687,275.219469283112,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 7-9",10.0972076782402,1.14650479117563,1.32693382288886,1.4829899050513,216.990988909761,269.524951388693,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-1",8.36627051847627,1.35554437185,1.36906611597945,1.48050570511492,243.415334164715,288.088552870696,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-10",8.44366073666418,1.32196662735749,1.36633251869925,1.52332912882046,239.938251431241,286.724125341344,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-2",7.85060148104533,1.14198916381369,1.36384970026478,1.49765387350729,245.075349242118,289.80663436397,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-3",7.87441104946422,1.38600355343869,1.36824982125643,1.49300652497373,248.877878105369,296.02621065337,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-4",9.71201839886728,1.18731102544516,1.38088932557573,1.51727434456709,254.491549664296,300.440201687094,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-5",10.8950216955344,0.993645268784125,1.3547199491796,1.51053550905466,236.808662627645,292.556377981011,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-6",8.11534307016586,1.41817571712352,1.33591570299685,1.53115425033252,245.703389528355,295.165802380769,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-7",8.61911771151521,1.61521323264101,1.31724140716536,1.52610273048791,250.049988529048,304.702053431722,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-8",8.92504498669249,1.69497834018857,1.31416574857068,1.52933020604705,235.695726551465,289.155229264857,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 8-9",8.40276233110488,1.52369902384619,1.30639028805643,1.52525014402282,243.019350168965,300.654972213925,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-1",7.78599758942378,1.50912441642032,1.36183336175798,1.51147535701599,238.498784404791,279.524998593706,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-10",8.92142255893497,1.31646862892934,1.35129815878377,1.52052955328418,208.255973671036,248.30002237572,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-2",7.73198648487864,1.51063845250043,1.37911383129092,1.5026690701394,231.825506598933,273.280066832428,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-3",7.72028517493467,1.42289965670296,1.3566185802448,1.51075389393949,240.919891693428,285.176264374198,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-4",8.13483044290773,1.33019316724877,1.34857047868136,1.50760791618972,241.323182183131,287.683202597649,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-5",8.14256325238314,1.21129443105094,1.34885124917308,1.50186248702629,255.668808251239,306.153459646224,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-6",7.81344912956657,1.17628751251376,1.34670394105646,1.51284645754803,214.35583743202,255.891872289188,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-7",8.48758941270709,1.46713534506705,1.35912533206384,1.51296895779831,204.064094555266,241.042631008727,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-8",8.53663987798899,1.31008313490374,1.36245167301511,1.523083394928,209.948463051823,250.309339159099,1.00000000000000000000,,,,,,,,,,,,,
collaborator,"Turinek 9-9",8.98500286622392,1.61718346619545,1.34788139075253,1.52195400040731,194.672356069513,233.399393836906,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-BR-1,30.2220650611691,20.136993367019,1.18212219006424,1.41606503216065,113.625444781083,200.628253785739,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-BR-3,27.4558779044053,16.572166202812,1.26509716319469,1.43834711088322,84.2705028875927,141.172015346637,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-BR-4,31.1047410648424,21.2254990978367,1.19090072994571,1.43096619554196,118.287843381527,200.480626308457,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-BR-5,28.5611124521239,19.6695822031307,1.21340408488867,1.43524689029133,113.020123923394,185.306877915207,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-BR-6,25.3536473070034,10.1740786667403,1.29140133609158,1.46589870958554,58.6842173353727,95.9427544632571,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-MS-1,32.8772605675409,21.7846983005747,1.20960274797361,1.43283902553881,126.984655085991,217.310020914437,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-MS-3,32.6593796891908,19.8541731070485,1.27172014423889,1.43936908514197,111.972305203556,187.746835490703,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-MS-4,32.9657542930443,22.058070672208,1.23362081703396,1.45578939900754,134.915385808119,216.855435303529,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-MS-5,31.7586347734815,22.0030843608101,1.24852809778074,1.45067067189875,129.993620184735,207.362223804371,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_501-MS-6,30.9100121360871,14.7245984361389,1.28409931391456,1.47640896922659,89.5281174758749,149.111267044349,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-BR-1,30.1998326457478,19.4862770603093,1.19139446367938,1.44463742116131,120.19741933413,202.921003881844,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-BR-2,29.6920442729723,18.9184581831967,1.20341641383953,1.4133651567661,107.723569875696,188.198893552985,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-BR-3,33.4201750660382,21.3840288663001,1.19809744775705,1.43172409724899,132.069807897148,224.667273684443,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-BR-4,27.4997158751333,17.6574021064619,1.23638858439214,1.43954425905666,97.2205914228786,163.344351767766,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-BR-5,29.2430300191698,20.3311563505746,1.20661127563166,1.421609225329,117.120619295441,197.260649156062,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-MS-1,34.5492010621207,22.4859720592953,1.22558873785493,1.44693639602956,151.128761193893,241.498588294026,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-MS-2,30.0087639768,21.8869791446014,1.24409118899657,1.42529371159319,127.748816631352,204.667208288293,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-MS-3,33.4808086314149,21.5258016318577,1.27518345382411,1.46004877961565,148.84913943869,230.631139331196,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-MS-4,30.4575414347553,21.0501586151858,1.28337494929148,1.44951029956153,122.244109120686,192.419853128939,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_502-MS-5,32.7725445125129,22.416424632027,1.256012773694,1.43914841182662,142.751014590791,226.572550947672,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-BR-1,34.3795511797922,21.2583417589824,1.1714569489635,1.41857342879056,143.512311696989,249.21210853296,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-BR-2,32.1478641640643,20.3493020120278,1.14321912979528,1.40931742345074,123.824564584166,224.786667720273,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-BR-3,29.7186931806277,20.2244252986381,1.21974272700347,1.39951915347807,133.25868769859,215.907670028824,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-BR-4,32.2299964854853,21.7734477092752,1.164447618558,1.38712155556219,128.491966334428,228.905351333909,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-BR-6,28.2222609529057,20.0014123392573,1.18425660379112,1.38557015994705,126.708633424514,216.83113009554,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-MS-1,34.6052836003463,21.9448821629964,1.21583566269843,1.43728832922703,170.928486129613,273.587395066951,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-MS-2,34.1464994566775,21.9531316320251,1.20619039772078,1.41086246228669,152.72473150207,251.448881774421,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-MS-3,31.5828115776544,20.8471127521572,1.23234585794984,1.41242981732959,142.419739259037,228.144533620538,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-MS-4,33.2665643792082,21.7987743458273,1.23306457223813,1.40721821194071,152.2665754212,245.27746258667,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_503-MS-6,31.4389822623395,22.4402264098185,1.18904876400797,1.41063431305622,146.401638242888,243.668240796147,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-BR-1,27.2694791424678,18.3873571656023,1.22249159321207,1.42627749671479,93.8305509570419,163.479376391324,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-BR-2,31.1142704503787,20.1739770916586,1.16916843143379,1.41606465966999,106.106180297568,195.212363857773,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-BR-4,29.7428730586693,19.3484362182065,1.17390690676217,1.41398939216448,104.433779407965,190.33194691846,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-BR-5,29.2258591246533,20.2214959968859,1.18478088373632,1.40870989344808,105.064471935315,190.073822911449,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-BR-6,28.5838576455776,19.8259074143805,1.1465173324439,1.39259475005485,101.890359800954,191.32428987398,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-MS-1,29.038212341256,18.6469914905905,1.23900179700092,1.43379983996377,106.095925383264,179.909152232552,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-MS-2,32.533711148948,21.6649231198393,1.19969979091195,1.42564529326669,126.972375320949,219.914854800871,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-MS-4,31.7007179568196,20.3049445040558,1.2260575682612,1.43307237324411,122.67825855935,209.271404097982,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-MS-5,32.8050227007408,21.1827414171177,1.17435115844518,1.41034513069555,121.379943089635,218.799880728293,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_504-MS-6,30.2565818552023,21.1949541850683,1.18799490481517,1.41575659564327,116.691082339992,206.37025688548,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-BR-1,29.5517303257361,19.5720042613447,1.08393905491925,1.38296869661686,99.9080668673177,200.418378456464,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-BR-2,31.3556639059364,21.1969768062934,1.07778734724407,1.39752325413713,98.8451135919003,208.556468916237,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-BR-3,29.5439357159627,22.0236723223003,1.1247416382196,1.39771301330703,113.282469186493,202.234157756428,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-BR-4,24.3715900931769,10.4222601698065,1.25202624429689,1.44119548554952,61.1410633517567,108.325472879423,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-BR-5,27.6279917375352,19.5379894532436,1.1867117653931,1.41007718173386,99.3778646513793,178.963884805019,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-MS-1,32.2475580573217,21.1336912127931,1.13620796834142,1.39413885908179,124.452707751813,224.60671104032,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-MS-2,31.9834201112099,22.1177537012454,1.14514077529193,1.41881653014805,114.03803211939,215.691595382133,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-MS-3,30.976309403032,22.2169572137755,1.15692344388041,1.40449924954274,114.173931759332,202.829965745861,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-MS-4,31.2341723645172,13.7077439764064,1.25283076475177,1.46017710507922,83.9457598720448,149.633909732765,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm1-Hi_Mav-MS-5,29.6702644643198,22.1135414812427,1.21623322919768,1.42761781881717,115.436951828684,198.812160469323,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-BR-2,29.8047163889675,24.7925372657071,1.31438896760064,1.38793648729465,108.817912001116,161.528678409222,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-BR-4,32.2594661398928,23.5587448112901,1.33684931234507,1.39329948653206,120.039435027595,176.969660287344,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-BR-5,31.0996347570353,25.4908786835118,1.32170622208255,1.39289477977815,110.254140903624,165.708347768339,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-BR-6,32.8595454763887,22.6638933519862,1.31708926930292,1.3836446953456,112.153140853181,172.422757476137,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-MS-2,31.3081604231259,24.1140388679862,1.36160388082088,1.41145769371749,123.510881860208,175.5660494813,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-MS-4,34.2226065486839,25.0035834855904,1.3682719708077,1.41061706315235,129.020743363679,184.930796129038,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-MS-5,28.9954153267678,26.3995880694263,1.37367803616945,1.4094579214678,114.061301574666,156.211868888245,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_501-MS-6,33.2119907845718,24.3320961651587,1.37052551893662,1.39652917936452,128.064511603884,184.74588115555,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_502-BR-1,31.3427079799629,23.1241414648355,1.28406965002886,1.39245962007482,108.99552088862,172.928215637994,1.00000000000000000000,,,,,,,,,,,,,
collaborator,x4_Rm2-Lo_502-BR-2,32.7070269871534,23.1641271052611,1.30285700828827,1.38084571317801,109.965081388913,175.646641119312,1.00000000000000000000,,,,,,,,,,,,,
